"","Administrative","Administrative_Duration","Informational","Informational_Duration","ProductRelated_Duration","BounceRates","PageValues","SpecialDay","Browser","TrafficType","Month_Dec","Month_Feb","Month_Jul","Month_June","Month_Mar","Month_May","Month_Nov","Month_Oct","Month_Sep","OperatingSystems_Other","Region_1","Region_3","VisitorType_Other","Weekend_True","Revenue_True"
"911",1,14,0,0,1093.142857,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"0"
"1519",0,0,0,0,1789.39881,0,0,0,1,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,"0"
"3125",0,0,0,0,64,0,0,0.4,5,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,"0"
"6511",0,0,0,0,1441.636905,0.008461538,0,0,1,2,0,0,0,0,0,0,1,0,0,1,1,0,0,0,"0"
"8573",1,151.5,0,0,304.75,0,0,0,2,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"0"
"1032",0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"0"
"3505",0,0,0,0,701,0,0,0,1,3,0,0,0,0,0,1,0,0,0,1,0,0,0,1,"0"
"6157",4,49.85714286,0,0,4804.834524,0.008843537,0,0,2,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,"1"
"1283",1,87,3,40,546,0,0,0,6,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,"0"
"5406",4,130.3,2,5,1903.45,0.005,0,0,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"7964",7,122.875,0,0,250.0357143,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,1,0,1,0,"0"
"8075",0,0,0,0,121.5,0,0,0,1,8,0,0,0,0,0,0,1,0,0,1,0,0,0,0,"0"
"2393",2,37,0,0,2778.333333,0.007142857,5.569285714,0,2,11,0,0,0,0,0,1,0,0,0,0,0,0,0,1,"0"
"8712",2,33.5,0,0,833.6695513,0.009090909,29.38287135,0,2,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"1"
"9355",5,157.3333333,0,0,3923.586111,0.000865801,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"0"
"4825",3,40.55,0,0,151.0818182,0.008333333,0,0,2,5,0,0,1,0,0,0,0,0,0,0,1,0,1,0,"0"
"5450",0,0,0,0,353.7866667,0,36.33496365,0,1,2,0,0,0,1,0,0,0,0,0,1,1,0,1,0,"1"
"2824",0,0,0,0,671.6666667,0,0,0,4,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,"0"
"1412",0,0,0,0,360.75,0,0,0,1,2,0,0,0,0,1,0,0,0,0,1,1,0,1,1,"0"
"4770",0,0,0,0,34.2,0,0,0,2,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,"0"
"2088",0,0,0,0,131.5,0.04,0,0.6,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,"0"
"5901",2,41.4,0,0,1576.966667,0,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"0"
"6071",0,0,0,0,390.5,0.038461538,0,0,2,13,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"0"
"231",0,0,0,0,7,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,"0"
"7698",4,36,0,0,2359.375,0,58.20233822,0,2,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,"1"
"5701",0,0,0,0,3177.366667,0.008510638,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"0"
"640",6,113.5,0,0,1066.5,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,"0"
"629",2,27,0,0,558,0,0,0,2,8,0,0,0,0,1,0,0,0,0,0,0,1,1,0,"0"
"1766",0,0,2,236,1483.55,0,143.2115385,0,4,3,0,0,0,0,0,1,0,0,0,0,0,1,0,1,"1"
"2573",0,0,0,0,272.6666667,0,0,0,2,4,0,0,0,0,0,1,0,0,0,1,1,0,1,0,"0"
"5374",0,0,0,0,47.4,0,26.85210163,0,2,4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,"1"
"5114",3,113.8,0,0,336.1383333,0,0,0,4,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,"0"
"8288",5,98.91666667,0,0,177.5833333,0,0,0,2,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,"0"
"1645",1,78,0,0,555.8944444,0,24.75047619,0,1,2,0,0,0,0,1,0,0,0,0,1,1,0,1,0,"1"
"8216",0,0,0,0,671.0886525,0.026666667,0,0,1,2,0,0,0,0,0,0,1,0,0,1,0,1,0,0,"0"
"4940",5,36.86666667,0,0,3886.823333,0.002090592,0,0,2,4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"0"
"4096",0,0,0,0,195.5,0.0125,0,0,4,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0,"0"
"2447",0,0,0,0,751.5,0.018181818,0,0,2,13,0,0,0,0,0,1,0,0,0,0,1,0,0,0,"0"
"5020",3,50.06666667,0,0,2184.484938,0.001851852,0,0,2,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"0"
"5280",9,135.1,0,0,620.0333333,0.022222222,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"3003",1,9,0,0,2451.869048,0,2.797414715,0.4,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"1"
"7164",4,98.5,0,0,281.75,0,0,0,1,2,1,0,0,0,0,0,0,0,0,1,0,1,0,0,"0"
"2846",0,0,0,0,79,0,0,0,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"0"
"9140",10,155.8458333,4,155.375,4391.876232,0.008759124,0,0,2,2,0,0,0,0,0,0,1,0,0,1,1,0,0,0,"0"
"2364",3,19.5,0,0,250.0833333,0,0,0,2,2,0,0,0,0,0,1,0,0,0,0,0,1,1,0,"0"
"6474",0,0,0,0,558.4761905,0.016666667,0,0,1,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,"0"
"9096",0,0,0,0,376.5166667,0,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"0"
"8337",1,5,0,0,1263.9,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"4015",0,0,0,0,112,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,"0"
"1372",0,0,0,0,38,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,"0"
"5595",6,90.1,0,0,643.05,0,0,0,1,4,0,0,0,0,0,0,0,1,0,1,0,1,0,1,"0"
"3285",0,0,1,0,181.5,0.0125,0,0,5,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,"0"
"8547",4,48.66666667,0,0,2436.106169,0.006036217,12.02904527,0,2,6,0,0,0,0,0,0,1,0,0,0,0,1,0,0,"0"
"2970",2,87.25,0,0,2094.983333,0.032738095,0,0.8,4,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,"0"
"2375",0,0,0,0,562.6666667,0.009340659,0,0,2,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"0"
"6680",2,13,0,0,200,0,0,0,2,8,1,0,0,0,0,0,0,0,0,0,1,0,1,0,"0"
"5239",1,20.2,0,0,204.4,0,0,0,7,5,0,0,0,0,0,0,0,1,0,0,0,1,1,1,"0"
"3092",5,35.75,0,0,679.5,0,10.07328,0,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"0"
"1345",0,0,0,0,180.3333333,0.02,0,0,1,3,0,0,0,0,1,0,0,0,0,1,1,0,0,1,"0"
"8801",0,0,0,0,342.9202381,0,0,0,2,2,0,0,0,0,0,0,1,0,0,1,0,1,1,1,"0"
"7483",8,197.7083333,6,130.5166667,1359.771429,0.004761905,34.98992634,0,2,11,0,0,0,0,0,0,1,0,0,1,1,0,0,1,"0"
"1531",2,80.66666667,0,0,1071.611111,0.030769231,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"0"
"1753",5,43.4,0,0,3121.555556,0.009259259,26.5455,0,4,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"0"
"6679",1,0,0,0,66.5,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,"0"
"3736",0,0,0,0,208.8333333,0.030769231,0,0.4,2,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"0"
"7096",0,0,3,34.3,4045.726634,0.009993099,0,0,2,2,0,0,0,0,0,0,1,0,0,1,1,0,0,0,"0"
"3952",2,101.5,0,0,572.8809524,0,0,0,4,2,0,0,0,0,0,1,0,0,0,0,0,1,1,1,"0"
"2340",0,0,0,0,323.5,0,0,0,2,5,0,0,0,0,0,1,0,0,0,0,1,0,1,0,"0"
"5916",1,58.4,1,24.2,503.2666667,0.018181818,24.72209216,0,2,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,"1"
"2225",5,102.0676923,2,16,6223.870847,0,15.47720763,0,2,2,0,0,0,0,0,1,0,0,0,0,0,1,0,1,"1"
"5898",1,49.4,0,0,111.6,0.04,0,0,8,4,0,0,1,0,0,0,0,0,0,1,0,0,1,0,"0"
"8428",1,28.5,1,0,11232.65691,0.003164557,0,0,2,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,"0"
"3613",0,0,0,0,476,0.013333333,0,0,4,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,"0"
"8295",1,19,0,0,702.125,0.01,0,0,4,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,"0"
"4833",3,117.8,0,0,2032.39696,0.005230769,0,0,2,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,"0"
"2946",0,0,0,0,61,0,0,0,1,4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"0"
"6538",0,0,0,0,1361.833333,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"0"
"5644",2,41.2,0,0,820.4833333,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,"0"
"7052",0,0,0,0,1040.1,0,128.8278691,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"1"
"286",4,61,0,0,175.6666667,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"0"
"9040",0,0,0,0,13,0,0,0,1,2,1,0,0,0,0,0,0,0,0,1,0,1,0,1,"0"
"6028",3,54,4,32,46,0,0,0,1,5,0,0,0,0,0,0,0,0,1,1,1,0,1,0,"0"
"6575",0,0,0,0,142.125,0,0,0,2,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,"0"
"5517",7,144.8,1,96.2,1374.630952,0.019973545,0,0,1,4,0,0,1,0,0,0,0,0,0,1,0,1,0,0,"0"
"8635",1,7.125,6,1043.928571,3585.177579,0.008175105,0,0,2,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,"0"
"8327",6,36,0,0,125.125,0.047058824,0,0,2,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,"0"
"7024",0,0,0,0,252.75,0,0,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"5341",0,0,0,0,1076.073649,0,1.81635021,0,2,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"0"
"4068",1,107,0,0,839.6666667,0.021428571,0,0.4,2,13,0,0,0,0,0,1,0,0,0,1,0,1,0,0,"0"
"8580",0,0,0,0,1390.583333,0.025,39.48337116,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"1480",0,0,1,65.5,574.8333333,0,0,0,2,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"0"
"1347",0,0,0,0,574.6666667,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"0"
"4537",1,6,0,0,332.8,0,0,0,5,5,0,0,0,0,0,0,0,0,1,0,0,0,0,1,"0"
"4009",0,0,0,0,116.5,0.028571429,0,0,1,3,0,0,0,0,0,1,0,0,0,1,0,1,0,1,"0"
"8545",3,34,1,1530,3989.485553,0.002,0,0,2,3,0,0,0,0,0,0,1,0,0,0,1,0,0,1,"0"
"5646",1,5,0,0,1252.766667,0.025,0,0,2,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,"0"
"876",0,0,3,300,509.1214286,0.006666667,40.7932,0,2,2,0,0,0,0,1,0,0,0,0,1,0,0,0,1,"1"
"9101",4,148.25,0,0,179.9583333,0,0,0,2,8,0,0,0,0,0,0,1,0,0,0,1,0,1,1,"1"
"1665",0,0,0,0,228,0.025,0,0,2,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,"0"
"58",0,0,0,0,270,0,0,0.8,1,3,0,1,0,0,0,0,0,0,0,1,1,0,0,0,"0"
"3614",0,0,0,0,283.5,0,0,0.4,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"0"
"216",0,0,0,0,3324.333333,0.011428571,0,0,2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,"0"
"67",0,0,0,0,925.3333333,0.003703704,0,0.6,1,3,0,1,0,0,0,0,0,0,0,1,0,1,0,0,"0"
"6164",0,0,0,0,947.3928571,0.01,0,0,1,10,1,0,0,0,0,0,0,0,0,1,1,0,0,1,"0"
"1243",0,0,0,0,218,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,"0"
"7295",0,0,0,0,664.5,0,0,0,1,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,"0"
"6888",0,0,0,0,19,0,0,0,1,2,0,0,0,0,0,0,1,0,0,1,1,0,1,1,"0"
"9374",0,0,0,0,7453.766667,0.001626016,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,"0"
"3479",0,0,0,0,14,0,0,0,1,2,0,0,0,0,0,1,0,0,0,1,0,1,0,1,"0"
"550",5,175.2307692,0,0,2224.85,0.004347826,0,0,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,"0"
"6973",3,31.1,0,0,975.2893939,0,0,0,5,8,0,0,0,0,0,0,1,0,0,1,1,0,0,0,"0"
"4720",0,0,0,0,150.8,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,"0"
"7353",6,152,0,0,450.75,0.028571429,14.10739957,0,8,11,0,0,0,0,0,0,1,0,0,1,0,1,0,0,"1"
"5356",8,114.08,0,0,747.48,0.041463415,0,0,10,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,"0"
"3230",3,45,0,0,506.1666667,0.021333333,0,0.8,5,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"0"
"9323",4,17.5,3,171,101,0.02,0,0,2,8,0,0,0,0,0,0,1,0,0,1,1,0,1,1,"0"
"7403",0,0,0,0,143,0,0,0,5,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"0"
"1000",0,0,0,0,459,0,0,0,4,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,"0"
"1713",0,0,0,0,170,0.04,0,0,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"0"
"5127",0,0,0,0,1121.433333,0.007843137,24.57349606,0,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"1"
"1266",4,82,0,0,570.5166667,0.007407407,0,0,2,8,0,0,0,0,1,0,0,0,0,1,0,0,0,0,"0"
"3662",3,39,0,0,1180.5,0,0,0,2,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,"0"
"6342",0,0,0,0,532,0.030769231,0,0,2,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,"0"
"8267",0,0,0,0,366.5,0,287.9537928,0,2,2,1,0,0,0,0,0,0,0,0,0,1,0,1,0,"1"
"1905",0,0,0,0,584.1333333,0,0,0,2,4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,"0"
"7423",1,11,0,0,175.75,0,0,0,1,2,0,0,0,0,0,0,1,0,0,1,0,0,1,0,"0"
"3612",2,67.66666667,1,17,258,0,0,0,1,4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"0"
"3686",0,0,0,0,99.66666667,0,0,0.6,2,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"0"
"7811",0,0,0,0,1806.166667,0.004411765,0,0,2,13,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"0"
"7489",4,61.25,0,0,595.75,0.038095238,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"2278",0,0,1,0,1190.548851,0.007017544,17.16745965,0.6,2,6,0,0,0,0,0,1,0,0,0,0,1,0,0,0,"1"
"7510",2,18,0,0,1218.75,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,"0"
"7455",0,0,0,0,269.7,0,0,0,2,10,1,0,0,0,0,0,0,0,0,1,0,1,1,0,"0"
"4887",3,38.3,0,0,929.2,0,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"0"
"2342",0,0,0,0,2028.5,0,0,0,2,4,0,0,0,0,0,1,0,0,0,0,1,0,0,0,"0"
"1634",4,148.5,1,118,4764.429997,0,33.33074497,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"0"
"1572",1,143,4,48,333.75,0,0,0,1,2,0,0,0,0,1,0,0,0,0,1,1,0,1,0,"0"
"3650",7,149.9166667,0,0,1539.791667,0,19.1105,0,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"0"
"8283",0,0,0,0,661.5,0.031578947,0,0,2,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,"0"
"6971",0,0,0,0,191.5625,0,0,0,3,11,0,0,0,0,0,0,1,0,0,1,1,0,1,1,"0"
"2868",4,90.5,0,0,1873.166667,0,0,0,2,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"0"
"2482",0,0,0,0,255.6388889,0,0,0,2,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"0"
"3815",2,11,1,0,1557.166667,0.005555556,0,0,4,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,"0"
"8643",0,0,0,0,933.85,0.021875,0,0,1,2,0,0,0,0,0,0,1,0,0,1,1,0,0,1,"0"
"2014",0,0,0,0,102,0,0,0,2,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"0"
"775",5,114.75,0,0,301.5,0,0,0,4,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,"0"
"8762",0,0,0,0,235.5,0,0,0,2,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,"0"
"5863",0,0,0,0,1855.6,0.027272727,0,0,2,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,"0"
"9038",1,4,0,0,2706.375,0.002083333,0,0,2,2,0,0,0,0,0,0,1,0,0,1,1,0,0,0,"0"
"1493",4,45.33333333,0,0,1440.298918,0.012727273,1.660118182,0,2,3,0,0,0,0,1,0,0,0,0,1,0,0,0,1,"1"
"3250",0,0,1,27,566.5,0.004761905,0,0.6,2,3,0,0,0,0,0,1,0,0,0,1,1,0,0,0,"0"
"7298",1,8,2,61.5,1126.25,0,0,0,2,2,0,0,0,0,0,0,1,0,0,1,1,0,0,0,"0"
"5167",5,113.7,0,0,181.2666667,0.018181818,0,0,1,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,"0"
"8534",1,20,0,0,9354.484111,0.003043735,0,0,2,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,"0"
"7854",0,0,0,0,41.66666667,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"0"
"2266",4,38,0,0,107,0.006060606,0,1,6,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,"0"
"4908",1,68.6,1,29.2,4318.668082,0.002520046,0,0,4,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"0"
"136",3,52,0,0,319,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,"0"
"337",0,0,0,0,265.1666667,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"0"
"2431",0,0,2,13,4833.925,0.006153846,0,0,2,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"0"
"2616",0,0,0,0,436,0.013333333,0,0.8,2,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,"0"
"1321",0,0,0,0,1577,0,0,0,1,2,0,0,0,0,1,0,0,0,0,1,1,0,0,0,"0"
"494",0,0,0,0,1070.461905,0,57.7293604,0,2,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,"1"
"5434",2,20.2,0,0,2129.8,0.012903226,6.476760366,0,6,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"1"
"9380",0,0,0,0,88.5,0,0,0,2,3,0,0,0,0,0,0,1,0,0,1,1,0,0,1,"0"
"7502",2,45.25,1,0,4126.448611,0.000775194,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"5689",0,0,0,0,607.9666667,0,19.47465798,0,1,2,0,0,0,0,0,0,1,0,0,1,1,0,1,0,"1"
"9216",1,90,0,0,677,0,0,0,13,20,1,0,0,0,0,0,0,0,0,1,0,0,1,0,"0"
"7006",4,99.125,0,0,876.3,0,0,0,1,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,"0"
"702",1,47,0,0,388,0,31.188,0,1,3,0,0,0,0,1,0,0,0,0,1,0,0,0,1,"1"
"9278",0,0,0,0,278.75,0.028571429,0,0,2,20,1,0,0,0,0,0,0,0,0,1,1,0,1,0,"0"
"5828",0,0,0,0,536.7333333,0,3.70979448,0,2,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,"1"
"224",4,171.25,0,0,851.5595238,0.004545455,0,0,2,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,"0"
"9056",1,150.5,0,0,635.3333333,0,57.5907585,0,2,2,0,0,0,0,0,0,1,0,0,0,1,0,1,1,"1"
"1919",0,0,0,0,1021.75,0,0,0.4,2,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,"0"
"2162",0,0,0,0,201.6666667,0.018181818,0,0.6,2,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,"0"
"3237",1,15,0,0,243.4166667,0,0,0,2,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,"0"
"128",0,0,0,0,163.25,0.033333333,0,0.6,1,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,"0"
"8969",0,0,0,0,155.25,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,"0"
"1913",0,0,2,499,755,0,71.488,0,5,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"1"
"7267",1,18.83333333,0,0,23.83333333,0,0,0,2,10,1,0,0,0,0,0,0,0,0,1,1,0,0,0,"0"
"543",2,13,0,0,855.1666667,0.008,0,0,5,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,"0"
"4053",0,0,0,0,315,0.004166667,0,0.2,2,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0,"0"
"6571",4,47,1,49.5,687.4670635,0.013978495,108.9089884,0,1,2,0,0,0,0,0,0,1,0,0,1,1,0,0,1,"1"
"1429",0,0,0,0,70.66666667,0.025,0,0,2,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"0"
"8317",4,99.5,0,0,139.5,0,0,0,2,8,1,0,0,0,0,0,0,0,0,0,0,1,1,0,"0"
"291",1,17,0,0,399.8,0.019047619,0,0,5,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,"0"
"1825",0,0,0,0,262.5,0,0,0,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"0"
"7758",0,0,0,0,4766.021032,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,1,0,1,0,"0"
"7198",0,0,0,0,819.5892857,0.003448276,0,0,2,3,0,0,0,0,0,0,1,0,0,1,1,0,0,0,"0"
"4492",1,32.7,0,0,687.1966667,0,0,0,2,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,"0"
"9281",0,0,0,0,0,0,0,0,13,20,1,0,0,0,0,0,0,0,0,1,0,0,1,0,"0"
"5606",1,12,0,0,380.8066667,0.019047619,0,0,2,2,0,0,1,0,0,0,0,0,0,1,0,1,0,0,"0"
"4896",2,31.2,2,468.4,1388,0.003703704,12.1360201,0,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"0"
"612",0,0,0,0,203.5,0,0,0,1,9,0,0,0,0,1,0,0,0,0,1,1,0,1,1,"0"
"7927",2,144.5,0,0,416.5,0.044444444,0,0,2,8,0,0,0,0,0,0,1,0,0,1,0,1,0,1,"0"
"4943",5,69.6,3,53,92.7,0,0,0,6,3,0,0,1,0,0,0,0,0,0,0,1,0,1,1,"0"
"4268",6,45.03333333,1,69.6,5771.466862,0.002755906,4.586910248,0,2,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,"0"
"8560",0,0,0,0,827.1666667,0.013333333,0,0,1,20,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"0"
"5457",3,84,0,0,1720.422222,0.026984127,0,0,2,3,0,0,0,0,0,0,0,1,0,1,1,0,0,1,"0"
"4462",6,103.9,3,50.2,1759.066667,0.011764706,0,0,1,5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,"0"
"5408",3,48.35,2,358.6,676.2666667,0.005128205,0,0,2,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,"0"
"8256",0,0,0,0,119,0,0,0,1,10,0,0,0,0,0,0,1,0,0,1,0,0,0,0,"0"
"4760",1,3,0,0,342,0.024,0,0,2,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,"0"
"3789",2,4,0,0,203,0,0,0,5,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"0"
"7282",9,151.5666667,0,0,2446.144571,0.004678363,1.943058508,0,2,3,0,0,0,0,0,0,1,0,0,1,1,0,0,1,"1"
"5611",7,169.35,2,182.2,1612.983333,0.005882353,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"0"
"4480",0,0,0,0,799.0619048,0.0125,0,0,1,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,"0"
"7931",1,6,0,0,125,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"7348",1,75,2,34.5,4436.376299,0,0,0,2,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,"1"
"5537",4,39.48,0,0,549.78,0,0,0,2,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,"0"
"6473",0,0,0,0,339,0,0,0,1,3,0,0,0,0,0,0,1,0,0,1,1,0,0,0,"0"
"8345",0,0,3,56,0,0,0,0,2,6,0,0,0,0,0,0,1,0,0,1,1,0,0,0,"0"
"3321",0,0,0,0,109,0,0,0.8,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"0"
"393",3,148,0,0,292.5,0,0,0,2,3,0,0,0,0,1,0,0,0,0,0,1,0,0,1,"0"
"6631",0,0,0,0,581.0833333,0.005555556,0,0,2,10,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"0"
"1826",5,119.15,0,0,457.2333333,0,0,0,2,2,0,0,0,0,0,1,0,0,0,1,0,1,0,0,"0"
"2864",5,54,0,0,304.5,0,0,0,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"0"
"5764",1,19.2,0,0,3134.066667,0,5.767419658,0,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,"0"
"5657",0,0,0,0,96,0,54.20146753,0,2,2,0,0,0,0,0,0,1,0,0,0,1,0,1,0,"1"
"2882",0,0,0,0,457.4047799,0,0,0.8,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"0"
"7548",4,63,0,0,565.5,0,0,0,13,20,1,0,0,0,0,0,0,0,0,1,0,0,1,0,"0"
"350",0,0,0,0,2425,0,0,0,2,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,"0"
